115659787995906051,1850556607934507875,1850556607680750332,1527,1977,150,60000000,3,2,0,0,11,26,0,2,1,2,1
115659787995906052,1850556607934507875,1850556607680750334,1527,1861,150,12000000,3,2,0,0,12,27,0,2,1,2,1
115659787995906053,1850556607934507875,1850556607680750336,1527,1254,150,98000000,3,2,0,0,13,28,0,2,1,2,1
115659787995906054,1850556607934507875,1850556607681799968,1527,1166,150,74000000,3,2,0,0,14,29,0,2,1,3,1
115659787995906055,1850556607934507875,1850556607681799971,1527,1851,150,6000000,3,2,0,0,15,30,0,2,1,3,1
115659787995906056,1850556607934507875,1850556607681799972,1527,1534,150,116000000,3,2,0,0,16,31,0,2,1,2,1
115659787995906057,1850556607934507875,1850556607681799976,1527,1427,150,134000000,3,2,0,0,17,32,0,2,1,3,1
115659787995906058,1850556607934507875,1850556607681799978,1527,1047,150,196000000,3,2,0,0,18,33,0,2,1,3,1
115659787995906059,1850556607934507875,1850556607682850792,1527,1678,150,142000000,3,2,0,0,19,34,0,2,1,2,1
115659787995906060,1850556607934507875,1850556607682850793,1527,1705,150,44000000,3,2,0,0,20,35,0,2,1,2,1
115659787995906061,1850556607934507875,1850556607682850794,1527,1816,150,12000000,3,2,0,0,21,36,0,2,1,2,2
115659787995971584,1850556607935554774,1850556607682850794,1210,1816,150,72000000,3,2,0,0,22,37,0,2,1,3,3
115659787995971585,1850556607935554774,1850556607682850796,1210,1080,150,136000000,3,2,0,0,23,38,0,2,1,4,1
115659787995971586,1850556607935554774,1850556607682850798,1210,1471,150,26000000,3,2,0,0,24,39,0,2,1,3,1
115659787995971587,1850556607935554774,1850556607682850799,1210,1158,150,52000000,3,2,0,0,25,40,0,2,1,3,1
115659787995971588,1850556607935554774,1850556607694384222,1210,1719,150,166000000,3,2,0,0,26,41,0,2,1,2,1
115659787995971589,1850556607935554774,1850556607694384224,1210,1145,150,178000000,3,2,0,0,27,42,0,2,1,2,1
115659787995971590,1850556607935554774,1850556607695432684,1210,1792,150,32000000,3,2,0,0,28,43,0,2,1,3,1
115659787995971591,1850556607935554774,1850556607695432685,1210,1436,150,158000000,3,2,0,0,29,44,0,2,1,2,1
115659787995971592,1850556607935554774,1850556607695432687,1210,1939,150,122000000,3,2,0,0,30,45,0,2,1,5,1
115659787995971593,1850556607935554774,1850556607695432688,1210,1944,150,2000000,3,2,0,0,31,46,0,2,1,2,1
115659787995971594,1850556607935554774,1850556607695432690,1210,1554,150,36000000,3,2,0,0,32,47,0,2,1,2,1
115659787995971595,1850556607935554776,1850556607681799969,1322,1188,150,136000000,1,2,0,0,16,48,0,2,1,4,2
115659787995971596,1850556607935554776,1850556607681799970,1322,1292,150,72000000,1,2,0,0,17,49,0,2,1,2,1
115659787995971597,1850556607935554776,1850556607681799973,1322,1953,150,46000000,1,2,0,0,18,50,0,2,1,3,1
115659787995971598,1850556607935554776,1850556607681799974,1322,1645,150,72000000,1,2,0,0,19,51,0,2,1,2,1
115659787995971599,1850556607935554776,1850556607681799975,1322,1693,150,12000000,1,2,0,0,20,52,0,2,1,3,1
115659787995971600,1850556607935554776,1850556607681799977,1322,1701,150,30000000,1,2,0,0,21,53,0,2,1,3,1
115659787995971601,1850556607935554776,1850556607681799979,1322,1797,150,130000000,1,2,0,0,22,54,0,2,1,2,1
115659787995971602,1850556607935554776,1850556607681799980,1322,1046,150,122000000,1,2,0,0,23,55,0,2,1,2,1
115659787995971603,1850556607935554776,1850556607682850795,1322,1291,150,102000000,1,2,0,0,24,56,0,2,1,4,1
115659787995971604,1850556607935554776,1850556607682850797,1322,1125,150,78000000,1,2,0,0,25,57,0,2,1,3,1
115659787995971605,1850556607935554777,1850556607695432690,1339,1554,150,82000000,3,2,0,0,33,58,0,2,1,3,2
115659787995971606,1850556607935554777,1850556607695432691,1339,1309,150,78000000,3,2,0,0,34,59,0,2,1,3,1
115659787995971607,1850556607935554779,1850556607695432691,1470,1309,150,54000000,3,2,0,0,35,60,0,2,2,4,2
115659787995971608,1850556607935554779,1850556607695432692,1470,1048,150,152000000,3,2,0,0,36,61,0,2,2,2,1
115659787995971609,1850556607935554779,1850556607695432693,1470,1898,150,132000000,3,2,0,0,37,62,0,2,2,2,1
115659787995971610,1850556607935554779,1850556607711161727,1470,1360,150,182000000,3,2,0,0,38,63,0,2,2,2,1
115659787995971611,1850556607935554779,1850556607711161729,1470,1721,150,178000000,3,2,0,0,39,64,0,2,2,3,1
115659787995971612,1850556607935554779,1850556607711161730,1470,1850,150,40000000,3,2,0,0,40,65,0,2,2,2,1
115659787995971613,1850556607935554779,1850556607712212345,1470,1798,150,152000000,3,2,0,0,41,66,0,2,2,3,1
115659787995971614,1850556607935554779,1850556607712212346,1470,1787,150,50000000,3,2,0,0,42,67,0,2,2,3,1
115659787995971615,1850556607935554784,1850556607682850797,1011,1125,150,44000000,1,2,0,0,26,68,0,2,1,4,2
115659787995971616,1850556607935554784,1850556607682850800,1011,1504,150,166000000,1,2,0,0,27,69,0,2,1,2,1
115659787995971617,1850556607935554784,1850556607682850801,1011,1696,150,40000000,1,2,0,0,28,70,0,2,1,2,1
115659787995971618,1850556607935554784,1850556607694384221,1011,1424,150,34000000,1,2,0,0,29,71,0,2,1,2,1
115659787995971619,1850556607935554784,1850556607694384223,1011,1159,150,164000000,1,2,0,0,30,72,0,2,1,2,1
115659787995971620,1850556607935554784,1850556607694384225,1011,1766,150,12000000,1,2,0,0,31,73,0,2,1,2,1
115659787995971621,1850556607935554784,1850556607695432682,1011,1794,150,32000000,1,2,0,0,32,74,0,2,1,2,1
115659787995971622,1850556607935554784,1850556607695432683,1011,1013,150,126000000,1,2,0,0,33,75,0,2,1,3,1
115659787995971623,1850556607935554784,1850556607695432686,1011,1465,150,32000000,1,2,0,0,34,76,0,2,1,2,1
115659787995971624,1850556607935554784,1850556607695432689,1011,1118,150,176000000,1,2,0,0,35,77,0,2,1,2,1
115659787995971625,1850556607935554784,1850556607695432694,1011,1082,150,64000000,1,2,0,0,36,78,0,2,1,2,1
115659787995971626,1850556607935554787,1850556607712212346,1982,1787,150,50000000,3,2,0,0,43,79,0,2,1,4,2
115659787995971627,1850556607935554787,1850556607712212347,1982,1804,150,4000000,3,2,0,0,44,80,0,2,1,2,1
115659787995971628,1850556607935554787,1850556607712212352,1982,1536,150,192000000,3,2,0,0,45,81,0,2,1,2,1
115659787995971629,1850556607935554787,1850556607712212353,1982,1510,150,196000000,3,2,0,0,46,82,0,2,1,3,1
115659787995971630,1850556607935554787,1850556607712212354,1982,1585,150,148000000,3,2,0,0,47,83,0,2,1,2,1
115659787996037120,1850556607936602342,1850556607712212354,1285,1585,150,8000000,3,2,0,0,48,84,0,2,2,3,2
115659787996037121,1850556607936602342,1850556607712212355,1285,1869,150,48000000,3,2,0,0,49,85,0,2,2,2,1
115659787996037122,1850556607936602342,1850556607712212358,1285,1281,150,16000000,3,2,0,0,50,86,0,2,2,3,1
115659787996037123,1850556607936602342,1850556607712212359,1285,1635,150,116000000,3,2,0,0,51,87,0,2,2,2,1
115659787996037124,1850556607936602342,1850556607712212360,1285,1450,150,42000000,3,2,0,0,52,88,0,2,2,3,1
115659787996037125,1850556607936602342,1850556607712212362,1285,1111,150,18000000,3,2,0,0,53,89,0,2,2,3,1
115659787996037126,1850556607936602342,1850556607713262817,1285,1582,150,42000000,3,2,0,0,54,90,0,2,2,2,1
115659787996037127,1850556607936602345,1850556607695432694,1338,1082,150,20000000,1,2,0,0,37,91,0,2,1,3,2
115659787996037128,1850556607936602348,1850556607695432694,1963,1082,150,76000000,1,2,0,0,38,92,0,2,1,4,3
115659787996037129,1850556607936602348,1850556607696480643,1963,1669,150,12000000,1,2,0,0,39,93,0,2,1,2,1
115659787996037130,1850556607936602348,1850556607711161728,1963,1438,150,174000000,1,2,0,0,40,94,0,2,1,3,1
115659787996037131,1850556607936602348,1850556607711161731,1963,1572,150,72000000,1,2,0,0,41,95,0,2,1,2,1
115659787996037132,1850556607936602348,1850556607712212343,1963,1814,150,176000000,1,2,0,0,42,96,0,2,1,3,1
115659787996037133,1850556607936602348,1850556607712212344,1963,1145,150,52000000,1,2,0,0,43,97,0,2,1,2,2
115659787996037134,1850556607936602348,1850556607712212348,1963,1790,150,162000000,1,2,0,0,44,98,0,2,1,2,1
115659787996037135,1850556607936602348,1850556607712212349,1963,1788,150,82000000,1,2,0,0,45,99,0,2,1,6,3
115659787996037136,1850556607936602348,1850556607712212350,1963,1340,150,24000000,1,2,0,0,46,100,0,2,1,2,1
115659787996168192,1850556607938703589,1850556607712212350,1469,1340,150,174000000,1,2,0,0,47,101,0,2,3,3,2
115659787996168193,1850556607938703589,1850556607712212351,1469,1507,150,108000000,1,2,0,0,48,102,0,2,3,2,1
115659787996168194,1850556607938703589,1850556607712212356,1469,1875,150,18000000,1,2,0,0,49,103,0,2,3,2,1
115659787996168195,1850556607938703591,1850556607712212356,1362,1875,150,98000000,1,2,0,0,50,104,0,2,2,3,2
115659787996168196,1850556607938703591,1850556607712212357,1362,1019,150,24000000,1,2,0,0,51,105,0,2,2,2,1
115659787996168197,1850556607938703591,1850556607712212361,1362,1277,150,48000000,1,2,0,0,52,106,0,2,2,2,1
115659787996168198,1850556607938703591,1850556607713262816,1362,1739,150,118000000,1,2,0,0,53,107,0,2,2,2,1
115659787996168199,1850556607938703591,1850556607713262818,1362,1129,150,136000000,1,2,0,0,54,108,0,2,2,2,1
115659787996168200,1850556607938703591,1850556607713262819,1362,1528,150,46000000,1,2,0,0,55,109,0,2,2,2,1
115659787996233728,1850556607939753918,1850556607713262819,1665,1528,150,98000000,1,2,0,0,56,110,0,2,2,3,2
115659787996233729,1850556607939753918,1850556607713262820,1665,1311,150,132000000,1,2,0,0,57,111,0,2,2,3,1
115659787996233730,1850556607939753918,1850556607713262821,1665,1440,150,114000000,1,2,0,0,58,112,0,2,2,3,1
115659787996233731,1850556607939753918,1850556607713262823,1665,1707,150,56000000,1,2,0,0,59,113,0,2,2,2,1
115659787996233732,1850556607939753918,1850556607713262824,1665,1035,150,30000000,1,2,0,0,60,114,0,2,2,2,1
115659787996233733,1850556607939753929,1850556607713262824,1190,1035,150,102000000,1,2,0,0,61,115,0,2,1,3,2
115659787996233734,1850556607939753929,1850556607713262827,1190,1901,150,50000000,1,2,0,0,62,116,0,2,1,2,1
115659787996233735,1850556607939753929,1850556607713262826,1190,1730,150,10000000,1,2,0,0,63,117,0,2,1,3,1
115659787996233736,1850556607939753929,1850556607713262828,1190,1629,150,66000000,1,2,0,0,64,118,0,2,1,2,1
115659787996233737,1850556607939753929,1850556607714311253,1190,1603,150,174000000,1,2,0,0,65,119,0,2,1,4,1
115659787996233738,1850556607939753929,1850556607714311255,1190,1214,150,152000000,1,2,0,0,66,120,0,2,1,2,1
115659787996233739,1850556607939753929,1850556607714311260,1190,1003,150,104000000,1,2,0,0,67,121,0,2,1,3,1
115659787996233740,1850556607939753929,1850556607714311262,1190,1580,150,96000000,1,2,0,0,68,122,0,2,1,3,1
115659787996233741,1850556607939753929,1850556607714311264,1190,1481,150,10000000,1,2,0,0,69,123,0,2,1,2,1
115659787996233742,1850556607939753929,1850556607715359394,1190,1192,150,18000000,1,2,0,0,70,124,0,2,1,4,1
115659787996233743,1850556607939753929,1850556607715359399,1190,1552,150,22000000,1,2,0,0,71,125,0,2,1,4,1
115659787996233744,1850556607939753929,1850556607715359400,1190,1309,150,66000000,1,2,0,0,72,126,0,2,1,3,3
115659787996233745,1850556607939753929,1850556607715359401,1190,1853,150,20000000,1,2,0,0,73,127,0,2,1,2,1
115659787996495872,1850556607943946410,1850556607713262817,1648,1582,150,86000000,3,2,0,0,55,128,0,2,2,3,2
115659787996495873,1850556607943946410,1850556607713262822,1648,1695,150,92000000,3,2,0,0,56,129,0,2,2,3,1
115659787996495874,1850556607943946410,1850556607713262825,1648,1838,150,122000000,3,2,0,0,57,130,0,2,2,3,1
115659787996495875,1850556607943946410,1850556607713262829,1648,1433,150,72000000,3,2,0,0,58,131,0,2,2,2,1
115659787996495876,1850556607943946410,1850556607713262831,1648,1580,150,58000000,3,2,0,0,59,132,0,2,2,3,2
115659787996495877,1850556607943946416,1850556607713262831,1438,1580,150,82000000,3,2,0,0,60,133,0,3,1,4,3
115659787996495878,1850556607943946416,1850556607713262830,1438,1992,150,180000000,3,2,0,0,61,134,0,3,1,2,1
115659787996495879,1850556607943946416,1850556607714311252,1438,1806,150,90000000,3,2,0,0,62,135,0,3,1,3,1
115659787996495880,1850556607943946416,1850556607714311254,1438,1461,150,24000000,3,2,0,0,63,136,0,3,1,5,1
115659787996495881,1850556607943946416,1850556607714311256,1438,1056,150,150000000,3,2,0,0,64,137,0,3,1,2,1
115659787996495882,1850556607943946416,1850556607714311258,1438,1393,150,78000000,3,2,0,0,65,138,0,3,1,2,1
115659787996495883,1850556607943946416,1850556607714311257,1438,1217,150,178000000,3,2,0,0,66,139,0,3,1,3,1
115659787996495884,1850556607943946416,1850556607714311259,1438,1173,150,168000000,3,2,0,0,67,140,0,3,1,2,1
115659787996495885,1850556607943946422,1850556607715359401,1516,1853,150,48000000,1,2,0,0,74,141,0,2,2,4,2
115659787996495886,1850556607943946422,1850556607715359404,1516,1370,150,60000000,1,2,0,0,75,142,0,2,2,3,1
115659787996495887,1850556607943946422,1850556607715359405,1516,1889,150,72000000,1,2,0,0,76,143,0,2,2,4,1
115659787996495888,1850556607943946423,1850556607714311259,1730,1173,150,2000000,3,2,0,0,68,144,0,3,2,3,2
115659787996495889,1850556607943946423,1850556607714311261,1730,1144,150,128000000,3,2,0,0,69,145,0,3,2,3,1
115659787996495890,1850556607943946424,1850556607714311261,1160,1144,150,52000000,3,2,0,0,70,146,0,2,2,4,2
115659787996495891,1850556607943946424,1850556607714311263,1160,1936,150,100000000,3,2,0,0,71,147,0,2,2,3,1
115659787996495892,1850556607943946424,1850556607714311265,1160,1818,150,44000000,3,2,0,0,72,148,0,2,2,3,1
115659787996495893,1850556607943946424,1850556607715359395,1160,1634,150,116000000,3,2,0,0,73,149,0,2,2,2,1
115659787996495894,1850556607943946424,1850556607715359396,1160,1417,150,174000000,3,2,0,0,74,150,0,2,2,3,1
115659787996495895,1850556607943946424,1850556607715359397,1160,1695,150,60000000,3,2,0,0,75,151,0,2,2,4,2
115659787996495896,1850556607943946424,1850556607715359402,1160,1906,150,62000000,3,2,0,0,76,152,0,2,2,3,1
115659787996495897,1850556607943946424,1850556607715359403,1160,1770,150,116000000,3,2,0,0,77,153,0,2,2,2,1
115659787996495898,1850556607943946424,1850556607715359406,1160,1750,150,6000000,3,2,0,0,78,154,0,2,2,2,1
115659787996495899,1850556607943946425,1850556607715359405,1965,1889,150,108000000,1,2,0,0,77,155,0,2,3,5,2
115659787996495900,1850556607943946425,1850556607715359409,1965,1761,150,34000000,1,2,0,0,78,156,0,2,3,4,1
115659787996495901,1850556607943946425,1850556607716401677,1965,1172,150,94000000,1,2,0,0,79,157,0,2,3,3,1
115659787996495902,1850556607943946425,1850556607716401678,1965,1505,150,118000000,1,2,0,0,80,158,0,2,3,4,1
115659787996495903,1850556607943946425,1850556607716401681,1965,1185,150,114000000,1,2,0,0,81,159,0,2,3,3,1
115659787996495904,1850556607943946425,1850556607716401682,1965,1830,150,2000000,1,2,0,0,82,160,0,2,3,2,1
115659787996495905,1850556607943946430,1850556607715359406,1007,1750,150,106000000,3,2,0,0,79,161,0,2,1,3,2
115659787996495906,1850556607943946430,1850556607715359407,1007,1810,150,172000000,3,2,0,0,80,162,0,2,1,2,1
115659787996495907,1850556607943946430,1850556607715359408,1007,1273,150,68000000,3,2,0,0,81,163,0,2,1,3,1
115659787996495908,1850556607943946430,1850556607716401679,1007,1058,150,48000000,3,2,0,0,82,164,0,2,1,2,1
115659787996495909,1850556607943946430,1850556607716401680,1007,1258,150,188000000,3,2,0,0,83,165,0,2,1,2,1
115659787996495910,1850556607943946430,1850556607716401683,1007,1256,150,18000000,3,2,0,0,84,166,0,2,1,2,1
115659787996495911,1850556607943946431,1850556607716401682,1205,1830,150,32000000,1,2,0,0,83,167,0,2,1,3,2
115659787996495912,1850556607943946431,1850556607716401687,1205,1253,150,50000000,1,2,0,0,84,168,0,2,1,3,1
115659787996495913,1850556607943946431,1850556607716401688,1205,1213,150,140000000,1,2,0,0,85,169,0,2,1,2,1
115659787996495914,1850556607943946431,1850556607717454464,1205,1397,150,176000000,1,2,0,0,86,170,0,2,1,2,1
115659787996495915,1850556607943946431,1850556607715359398,1205,1807,150,56000000,1,2,0,0,87,171,0,2,1,2,1
115659787996495916,1850556607943946431,1850556607717454466,1205,1642,150,100000000,1,2,0,0,88,172,0,2,1,4,1
115659787996495917,1850556607943946431,1850556607717454467,1205,1138,150,112000000,1,2,0,0,89,173,0,2,1,3,1
115659787996495918,1850556607943946431,1850556607717454468,1205,1031,150,186000000,1,2,0,0,90,174,0,2,1,3,1
115659787996495919,1850556607943946431,1850556607717454471,1205,1313,150,68000000,1,2,0,0,91,175,0,2,1,2,1
115659787996495920,1850556607943946432,1850556607716401683,1491,1256,150,104000000,3,2,0,0,85,176,0,2,1,3,2
115659787996495921,1850556607943946432,1850556607716401684,1491,1486,150,100000000,3,2,0,0,86,177,0,2,1,5,2
115659787996495922,1850556607943946432,1850556607716401685,1491,1774,150,138000000,3,2,0,0,87,178,0,2,1,2,1
115659787996495923,1850556607943946432,1850556607716401686,1491,1000,150,86000000,3,2,0,0,88,179,0,2,1,3,1
115659787996495924,1850556607943946432,1850556607716401689,1491,1673,150,56000000,3,2,0,0,89,180,0,2,1,3,1
115659787996495925,1850556607943946432,1850556607716401690,1491,1760,150,22000000,3,2,0,0,90,181,0,2,1,3,1
115659787996495926,1850556607943946432,1850556607717454465,1491,1920,150,62000000,3,2,0,0,91,182,0,2,1,2,1
115659787996495927,1850556607943946432,1850556607717454469,1491,1718,150,196000000,3,2,0,0,92,183,0,2,1,2,1
115659787996495928,1850556607943946432,1850556607717454470,1491,1340,150,114000000,3,2,0,0,93,184,0,2,1,2,3
115659787996495929,1850556607943946432,1850556607717454473,1491,1543,150,42000000,3,2,0,0,94,185,0,2,1,4,1
115659787996495930,1850556607943946434,1850556607717454471,1402,1313,150,20000000,1,2,0,0,92,186,0,2,2,3,2
115659787996495931,1850556607943946436,1850556607717454471,1041,1313,150,66000000,1,2,0,0,93,187,0,2,1,4,3
115659787996495932,1850556607943946436,1850556607717454472,1041,1043,150,78000000,1,2,0,0,94,188,0,2,1,2,1
115659787996495933,1850556607943946436,1850556607717454475,1041,1109,150,18000000,1,2,0,0,95,189,0,2,1,2,1
115659787996495934,1850556607943946436,1850556607717454476,1041,1409,150,78000000,1,2,0,0,96,190,0,2,1,3,1
115659787996495935,1850556607943946436,1850556607718499121,1041,1141,150,72000000,1,2,0,0,97,191,0,2,1,3,1
115659787996495936,1850556607943946436,1850556607718499122,1041,1792,150,186000000,1,2,0,0,98,192,0,2,1,2,2
115659787996495937,1850556607943946436,1850556607718499124,1041,1387,150,144000000,1,2,0,0,99,193,0,2,1,2,1
115659787996495938,1850556607943946436,1850556607718499125,1041,1300,150,128000000,1,2,0,0,100,194,0,2,1,2,1
115659787996561408,1850556607944996050,1850556607718499125,1039,1300,150,34000000,1,2,0,0,101,195,0,2,1,3,2
115659787996561409,1850556607944996050,1850556607718499128,1039,1509,150,110000000,1,2,0,0,102,196,0,2,1,3,1
115659787996561410,1850556607944996050,1850556607718499131,1039,1896,150,122000000,1,2,0,0,103,197,0,2,1,2,1
115659787996561411,1850556607944996050,1850556607718499132,1039,1004,150,78000000,1,2,0,0,104,198,0,2,1,2,1
115659787996561412,1850556607944996050,1850556607724793912,1039,1143,150,20000000,1,2,0,0,105,199,0,2,1,4,1
115659787996561413,1850556607944996050,1850556607724793913,1039,1336,150,4000000,1,2,0,0,106,200,0,2,1,2,1
115659787996561414,1850556607944996050,1850556607725840329,1039,1027,150,44000000,1,2,0,0,107,201,0,2,1,2,1
115659787996561415,1850556607944996050,1850556607725840330,1039,1052,150,140000000,1,2,0,0,108,202,0,2,1,4,1
115659787996561416,1850556607944996050,1850556607725840331,1039,1179,150,28000000,1,2,0,0,109,203,0,2,1,2,1
115659787996692480,1850556607947088486,1850556607717454473,1102,1543,150,50000000,3,2,0,0,95,204,0,2,2,5,2
115659787996823552,1850556607949185609,1850556607725840331,1020,1179,150,116000000,1,2,0,0,110,205,0,2,1,3,2
115659787996823553,1850556607949185609,1850556607725840332,1020,1852,150,86000000,1,2,0,0,111,206,0,2,1,2,1
115659787996823554,1850556607949185609,1850556607725840334,1020,1454,150,88000000,1,2,0,0,112,207,0,2,1,3,1
115659787996823555,1850556607949185609,1850556607725840337,1020,1871,150,30000000,1,2,0,0,113,208,0,2,1,2,1
115659787996823556,1850556607949185609,1850556607725840338,1020,1662,150,70000000,1,2,0,0,114,209,0,2,1,2,1
115659787996823557,1850556607949185609,1850556607725840342,1020,1876,150,20000000,1,2,0,0,115,210,0,2,1,3,1
115659787996823558,1850556607949185609,1850556607725840343,1020,1902,150,12000000,1,2,0,0,116,211,0,2,1,2,1
115659787996823559,1850556607949185609,1850556607725840344,1020,1894,150,76000000,1,2,0,0,117,212,0,2,1,3,1
115659787996823560,1850556607949185609,1850556607725840345,1020,1999,150,132000000,1,2,0,0,118,213,0,2,1,3,1
115659787996823561,1850556607949185609,1850556607725840347,1020,1208,150,188000000,1,2,0,0,119,214,0,2,1,3,1
115659787996823562,1850556607949185609,1850556607725840348,1020,1789,150,62000000,1,2,0,0,120,215,0,2,1,4,1
115659787996889088,1850556607949185612,1850556607717454473,1319,1543,150,8000000,3,2,0,0,96,216,0,2,1,6,3
115659787996889089,1850556607949185612,1850556607717454474,1319,1771,150,166000000,3,2,0,0,97,217,0,2,1,3,1
115659787996889090,1850556607949185612,1850556607717454477,1319,1455,150,78000000,3,2,0,0,98,218,0,2,1,2,1
115659787996889091,1850556607949185612,1850556607718499123,1319,1639,150,30000000,3,2,0,0,99,219,0,2,1,2,1
115659787996889092,1850556607949185612,1850556607718499126,1319,1584,150,188000000,3,2,0,0,100,220,0,2,1,3,1
115659787996889093,1850556607949185612,1850556607718499127,1319,1068,150,160000000,3,2,0,0,101,221,0,2,1,2,1
115659787996889094,1850556607950236038,1850556607725840348,1082,1789,150,82000000,1,2,0,0,121,222,0,5,5,5,2
115659787996889095,1850556607950236038,1850556607725840352,1082,1306,150,184000000,1,2,0,0,122,223,0,5,5,2,1
115659787996889096,1850556607950236038,1850556607726892262,1082,1957,150,168000000,1,2,0,0,123,224,0,5,5,3,1
115659787996889097,1850556607950236038,1850556607726892264,1082,1291,150,24000000,1,2,0,0,124,225,0,5,5,5,2
115659787996889098,1850556607950236038,1850556607726892265,1082,1532,150,36000000,1,2,0,0,125,226,0,5,5,2,1
115659787996889099,1850556607950236038,1850556607726892266,1082,1552,150,18000000,1,2,0,0,126,227,0,5,5,5,2
115659787996889100,1850556607950236038,1850556607726892270,1082,1120,150,120000000,1,2,0,0,127,228,0,5,5,3,1
115659787996889101,1850556607950236038,1850556607726892271,1082,1433,150,18000000,1,2,0,0,128,229,0,5,5,2,2
115659787996889102,1850556607950236038,1850556607726892274,1082,1425,150,20000000,1,2,0,0,129,230,0,5,5,2,1
115659787997151232,1850556607954433043,1850556607718499127,1271,1068,150,16000000,3,2,0,0,102,231,0,2,2,3,2
115659787997151233,1850556607954433043,1850556607718499129,1271,1183,150,166000000,3,2,0,0,103,232,0,2,2,3,1
115659787997151234,1850556607954433043,1850556607718499130,1271,1540,150,6000000,3,2,0,0,104,233,0,2,2,2,1
115659787997151235,1850556607954433043,1850556607718499133,1271,1575,150,104000000,3,2,0,0,105,234,0,2,2,3,1
115659787997151236,1850556607954433043,1850556607719552428,1271,1160,150,94000000,3,2,0,0,106,235,0,2,2,11,11
115659787997151237,1850556607954433043,1850556607724793911,1271,1318,150,34000000,3,2,0,0,107,236,0,2,2,3,1
115659787997151238,1850556607954433043,1850556607724793915,1271,1482,150,50000000,3,2,0,0,108,237,0,2,2,3,1
115659787997151239,1850556607954433044,1850556607724793915,1203,1482,150,6000000,3,2,0,0,109,238,0,2,1,4,2
115659787997151240,1850556607954433044,1850556607724793914,1203,1615,150,78000000,3,2,0,0,110,239,0,2,1,2,1
115659787997151241,1850556607954433044,1850556607724793916,1203,1101,150,32000000,3,2,0,0,111,240,0,2,1,3,1
115659787997151242,1850556607954433044,1850556607724793917,1203,1029,150,194000000,3,2,0,0,112,241,0,2,1,3,1
115659787997151243,1850556607954433044,1850556607725840333,1203,1290,150,30000000,3,2,0,0,113,242,0,2,1,3,1
115659787997216768,1850556607955476719,1850556607726892274,1782,1425,150,136000000,1,2,0,0,130,243,0,2,2,3,2
115659787997216769,1850556607955476719,1850556607726892275,1782,1281,150,152000000,1,2,0,0,131,244,0,2,2,3,2
115659787997216770,1850556607955476719,1850556607726892277,1782,1133,150,42000000,1,2,0,0,132,245,0,2,2,2,1
